"TIN","TaxpayerType","TaxAccountNo","AssessmentNo","FormVersion","TaxPeriodYear","TaxPeriodMonth","ReceiveDate","EntryDate","DueDate","10TotalSales","20ExemptSales","30Zero-ratedSales","40AddLines20and30","50GSTTaxableSales","60OutputDebits","70DeferredImportLiabil","80GSTPaidBus.Input","90GSTPaidExemptSales","100GSTPaidPriv.Purpose","110AddLines90and100","120InputCredits","130OutputDebits","140DeductInputCredits","151GSTPayable","152GSTRefundable","160GSTS64ACrAllowable"
"500000143","ENTERPRISE",32363,3271625,3,2023,9,20-OCT-23,24-OCT-23,23-OCT-23,86870377.38,0,187754.54,187754.54,86682622.84,7880238.44,0,1694617.6,0,0,0,1694617.6,7880238.44,1694617.6,6185620.84,0,0
"500000143","ENTERPRISE",32363,3299449,3,2023,10,21-NOV-23,23-NOV-23,21-NOV-23,88610711.39,0,409450,409450,88201261.39,8018296.49,0,2426884.86,0,0,0,2426884.86,8018296.49,2426884.86,5591411.63,0,0
"500000143","ENTERPRISE",32363,3325408,3,2023,11,19-DEC-23,04-JAN-24,21-DEC-23,99321256.4,0,199296.54,199296.54,99121959.86,9011087.26,0,3455556.15,0,0,0,3455556.15,9011087.26,3455556.15,5555531.11,0,0
"500000143","ENTERPRISE",32363,3369352,3,2023,12,29-FEB-24,01-MAR-24,22-JAN-24,83039657.65,0,23957.08,23957.08,83015700.57,7546881.87,0,1484529.56,0,0,0,1484529.56,7546881.87,1484529.56,6062352.31,0,0
"500000152","ENTERPRISE",22077,3032182,3,2023,1,21-FEB-23,21-FEB-23,21-FEB-23,6224522.48,0,0,0,6224522.48,565865.68,0,230716.45,0,0,0,230716.45,565865.68,230716.45,335149.23,0,0
"500000152","ENTERPRISE",22077,3060585,3,2023,2,21-MAR-23,21-MAR-23,21-MAR-23,7010648.04,0,0,0,7010648.04,637331.64,0,366640.28,0,0,0,366640.28,637331.64,366640.28,270691.36,0,0
"500000152","ENTERPRISE",22077,3095868,3,2023,3,20-APR-23,26-APR-23,21-APR-23,6125401.26,0,0,0,6125401.26,556854.66,0,282827.86,0,0,0,282827.86,556854.66,282827.86,274026.8,0,0
"500000152","ENTERPRISE",22077,3122743,3,2023,4,23-MAY-23,24-MAY-23,22-MAY-23,11412213.78,0,0,0,11412213.78,1037473.98,0,994767.68,0,0,0,994767.68,1037473.98,994767.68,42706.3,0,0
"500000152","ENTERPRISE",22077,3185080,3,2023,6,21-JUL-23,25-JUL-23,21-JUL-23,8618918.33,0,0,0,8618918.33,783538.03,0,288661.97,0,0,0,288661.97,783538.03,288661.97,494876.06,0,0
"500000152","ENTERPRISE",22077,3212061,3,2023,7,22-AUG-23,22-AUG-23,21-AUG-23,6533657.9,0,0,0,6533657.9,593968.9,0,211808.38,0,0,0,211808.38,593968.9,211808.38,382160.52,0,0
"500000152","ENTERPRISE",22077,3240914,3,2023,8,21-SEP-23,22-SEP-23,21-SEP-23,7918464.07,0,0,0,7918464.07,719860.37,0,426995.07,0,0,0,426995.07,719860.37,426995.07,292865.3,0,0
"500000152","ENTERPRISE",22077,3269551,3,2023,9,23-OCT-23,23-OCT-23,23-OCT-23,5599929.61,0,0,0,5599929.61,509084.51,0,156550.1,0,0,0,156550.1,509084.51,156550.1,352534.41,0,0
"500000152","ENTERPRISE",22077,3299286,3,2023,10,21-NOV-23,22-NOV-23,21-NOV-23,6374599.99,0,165062.99,165062.99,6209537,564503.36,0,131418.24,0,0,0,131418.24,564503.36,131418.24,433085.12,0,0
"500000152","ENTERPRISE",22077,3322747,3,2023,11,22-DEC-23,22-DEC-23,21-DEC-23,11275292.6,0,0,0,11275292.6,1025026.6,0,764003.06,0,0,0,764003.06,1025026.6,764003.06,261023.54,0,0
"500000152","ENTERPRISE",22077,3336835,3,2023,12,22-JAN-24,23-JAN-24,22-JAN-24,4974271.94,0,0,0,4974271.94,452206.54,0,98713.91,0,0,0,98713.91,452206.54,98713.91,353492.63,0,0
"500000161","ENTERPRISE",47650,3141891,3,2023,1,21-FEB-23,09-JUN-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000161","ENTERPRISE",47650,3079544,3,2023,2,10-MAR-23,06-APR-23,21-MAR-23,2606236.6,0,0,0,2606236.6,236930.6,0,0,0,0,0,0,236930.6,0,236930.6,0,0
"500000161","ENTERPRISE",47650,3090883,3,2023,3,19-APR-23,21-APR-23,21-APR-23,4969052.66,0,0,0,4969052.66,451732.06,0,0,0,0,0,0,451732.06,0,451732.06,0,0
"500000161","ENTERPRISE",47650,3118550,3,2023,4,15-MAY-23,18-MAY-23,22-MAY-23,2430831.37,0,0,0,2430831.37,220984.67,0,0,0,0,0,0,220984.67,0,220984.67,0,0
"500000161","ENTERPRISE",47650,3141785,3,2023,5,09-JUN-23,09-JUN-23,21-JUN-23,2318195.77,0,0,0,2318195.77,210745.07,0,0,0,0,0,0,210745.07,0,210745.07,0,0
"500000161","ENTERPRISE",47650,3210693,3,2023,6,21-JUL-23,21-AUG-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000161","ENTERPRISE",47650,3210725,3,2023,7,21-AUG-23,21-AUG-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000161","ENTERPRISE",47650,3235480,3,2023,8,14-SEP-23,18-SEP-23,21-SEP-23,5029228.16,0,0,0,5029228.16,457202.56,0,0,0,0,0,0,457202.56,0,457202.56,0,0
"500000161","ENTERPRISE",47650,3359496,3,2023,9,21-OCT-23,19-FEB-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000161","ENTERPRISE",47650,3359504,3,2023,10,21-NOV-23,19-FEB-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000161","ENTERPRISE",47650,3359522,3,2023,11,21-DEC-23,19-FEB-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000161","ENTERPRISE",47650,3359535,3,2023,12,21-JAN-24,19-FEB-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500000170","ENTERPRISE",31973,3033937,3,2023,1,23-FEB-23,25-FEB-23,21-FEB-23,11414086.33,0,0,0,11414086.33,1037644.21,0,565049.68,0,0,0,565049.68,1037644.21,565049.68,472594.53,0,0
"500000170","ENTERPRISE",31973,3063273,3,2023,2,21-MAR-23,23-MAR-23,21-MAR-23,12821754.63,0,0,0,12821754.63,1165614.06,0,658881.18,0,0,0,658881.18,1165614.06,658881.18,506732.88,0,0
"500000170","ENTERPRISE",31973,3107170,3,2023,3,24-APR-23,09-MAY-23,21-APR-23,12323365,50000,0,50000,12273365,1115760.45,0,467944.3,0,0,0,467944.3,1115760.45,467944.3,647816.15,0,0
"500000170","ENTERPRISE",31973,3121972,3,2023,4,19-MAY-23,23-MAY-23,22-MAY-23,13737397.74,0,0,0,13737397.74,1248854.34,0,1161547.06,0,0,0,1161547.06,1248854.34,1161547.06,87307.28,0,0
"500000170","ENTERPRISE",31973,3163963,3,2023,5,28-JUN-23,03-JUL-23,21-JUN-23,9307534.6,0,0,0,9307534.6,846139.51,0,831806.01,0,0,0,831806.01,846139.51,831806.01,14333.5,0,0
"500000170","ENTERPRISE",31973,3186878,3,2023,6,22-JUL-23,26-JUL-23,21-JUL-23,17099043.7,0,0,0,17099043.7,1554458.52,0,844028.67,0,0,0,844028.67,1554458.52,844028.67,710429.85,0,0
"500000170","ENTERPRISE",31973,3212481,3,2023,7,21-AUG-23,23-AUG-23,21-AUG-23,7761465.45,0,0,0,7761465.45,705587.77,0,685207.71,0,0,0,685207.71,705587.77,685207.71,20380.06,0,0
"500000170","ENTERPRISE",31973,3392057,3,2023,8,21-SEP-23,21-MAR-24,21-SEP-23,11790179.19,0,0,0,11790179.19,1071834.47,0,1009895.7,0,0,0,1009895.7,1071834.47,1009895.7,61938.77,0,0
"500000170","ENTERPRISE",31973,3276808,3,2023,9,28-OCT-23,30-OCT-23,23-OCT-23,13120554.49,0,0,0,13120554.49,1192777.68,0,1157916.04,0,0,0,1157916.04,1192777.68,1157916.04,34861.64,0,0
"500000170","ENTERPRISE",31973,3299872,3,2023,10,21-NOV-23,23-NOV-23,21-NOV-23,7807086.44,0,0,0,7807086.44,709735.13,0,691542.99,0,0,0,691542.99,709735.13,691542.99,18192.14,0,0
"500000170","ENTERPRISE",31973,3328180,3,2023,11,08-JAN-24,09-JAN-24,21-DEC-23,7050820.91,0,0,0,7050820.91,640983.72,0,533567.56,0,0,0,533567.56,640983.72,533567.56,107416.16,0,0
"500000170","ENTERPRISE",31973,3337765,3,2023,12,24-JAN-24,24-JAN-24,22-JAN-24,16843867.88,0,0,0,16843867.88,1531260.72,0,1514887.92,0,0,0,1514887.92,1531260.72,1514887.92,16372.8,0,0
"500000189","ENTERPRISE",30582,3024899,3,2023,1,09-FEB-23,14-FEB-23,21-FEB-23,41336974.69,0,0,0,41336974.69,3757906.79,0,3268150.54,0,0,0,3268150.54,3757906.79,3268150.54,489756.25,0,0
"500000189","ENTERPRISE",30582,3049715,3,2023,2,10-MAR-23,13-MAR-23,21-MAR-23,44697098.8,0,191153.58,191153.58,44505945.22,4045995.02,0,2941578.8,0,0,0,2941578.8,4045995.02,2941578.8,1104416.22,0,0
"500000189","ENTERPRISE",30582,3083257,3,2023,3,11-APR-23,13-APR-23,21-APR-23,44409930.07,0,0,0,44409930.07,4037266.37,0,2231784.86,0,0,0,2231784.86,4037266.37,2231784.86,1805481.51,0,0
"500000189","ENTERPRISE",30582,3112270,3,2023,4,11-MAY-23,12-MAY-23,22-MAY-23,37550707.92,0,0,0,37550707.92,3413700.72,0,2081871.13,0,0,0,2081871.13,3413700.72,2081871.13,1331829.59,0,0
"500000189","ENTERPRISE",30582,3149301,3,2023,5,14-JUN-23,19-JUN-23,21-JUN-23,41152450.13,0,0,0,41152450.13,3741131.83,0,2005006.9,0,0,0,2005006.9,3741131.83,2005006.9,1736124.93,0,0
"500000189","ENTERPRISE",30582,3180034,3,2023,6,13-JUL-23,18-JUL-23,21-JUL-23,29632452.41,0,0,0,29632452.41,2693859.31,0,2066532.85,0,0,0,2066532.85,2693859.31,2066532.85,627326.46,0,0
"500000189","ENTERPRISE",30582,3199968,3,2023,7,08-AUG-23,09-AUG-23,21-AUG-23,41845868.45,0,1045475.41,1045475.41,40800393.04,3709126.64,0,1727153.15,0,0,0,1727153.15,3709126.64,1727153.15,1981973.49,0,0
"500000189","ENTERPRISE",30582,3234490,3,2023,8,11-SEP-23,14-SEP-23,21-SEP-23,43722789.5,0,406125.78,406125.78,43316663.72,3937878.52,0,1979321.11,0,0,0,1979321.11,3937878.52,1979321.11,1958557.41,0,0
"500000189","ENTERPRISE",30582,3264384,3,2023,9,13-OCT-23,17-OCT-23,23-OCT-23,45700331.79,0,352390.03,352390.03,45347941.76,4122540.16,0,1794086.17,0,0,0,1794086.17,4122540.16,1794086.17,2328453.99,0,0
"500000189","ENTERPRISE",30582,3294177,3,2023,10,13-NOV-23,16-NOV-23,21-NOV-23,39725846.58,0,675917.2,675917.2,39049929.38,3549993.58,0,1906791.6,0,0,0,1906791.6,3549993.58,1906791.6,1643201.98,0,0
"500000189","ENTERPRISE",30582,3322913,3,2023,11,12-DEC-23,22-DEC-23,21-DEC-23,39858726.7,0,273457.68,273457.68,39585269.02,3598660.82,0,2597387.9,0,0,0,2597387.9,3598660.82,2597387.9,1001272.92,0,0
"500000189","ENTERPRISE",30582,3333129,3,2023,12,16-JAN-24,17-JAN-24,22-JAN-24,43725586.54,0,220411.86,220411.86,43505174.68,3955015.88,0,2032875.11,0,0,0,2032875.11,3955015.88,2032875.11,1922140.77,0,0
"500000198","ENTERPRISE",44727,3034882,3,2023,1,21-FEB-23,27-FEB-23,21-FEB-23,1923398.15,0,0,0,1923398.15,174854.38,0,38474.57,0,500.84,500.84,37973.73,174854.38,37973.73,136880.65,0,0
"500000198","ENTERPRISE",44727,3061050,3,2023,2,21-MAR-23,21-MAR-23,21-MAR-23,3163513.95,0,0,0,3163513.95,287592.18,0,51009.76,0,501.08,501.08,50508.68,287592.18,50508.68,237083.5,0,3497.92
"500000198","ENTERPRISE",44727,3090737,3,2023,3,20-APR-23,21-APR-23,21-APR-23,2292097.77,0,0,0,2292097.77,208372.52,0,48169.25,0,500.73,500.73,47668.52,208372.52,47668.52,160704,0,10018.65
"500000198","ENTERPRISE",44727,3120181,3,2023,4,18-MAY-23,19-MAY-23,22-MAY-23,1607959.81,0,0,0,1607959.81,146178.16,0,45839.21,0,501.04,501.04,45338.17,146178.16,45338.17,100839.99,0,403.83
"500000198","ENTERPRISE",44727,3152363,3,2023,5,21-JUN-23,21-JUN-23,21-JUN-23,2195968.03,0,0,0,2195968.03,199633.46,0,51486.11,0,500.66,500.66,50985.45,199633.46,50985.45,148648.01,0,13220.77
"500000198","ENTERPRISE",44727,3182387,3,2023,6,19-JUL-23,19-JUL-23,21-JUL-23,2056259.59,0,0,0,2056259.59,186932.69,0,45958.16,0,501.47,501.47,45456.69,186932.69,45456.69,141476,0,11630.83
"500000198","ENTERPRISE",44727,3211774,3,2023,7,18-AUG-23,22-AUG-23,21-AUG-23,23814669.09,0,0,0,23814669.09,2164969.92,0,45424.63,0,500.72,500.72,44923.91,2164969.92,44923.91,2120046.01,0,48.9
"500000198","ENTERPRISE",44727,3239495,3,2023,8,20-SEP-23,21-SEP-23,21-SEP-23,2230205.87,0,0,0,2230205.87,202745.99,0,153536.31,0,500.33,500.33,153035.98,202745.99,153035.98,49710.01,0,158694.43
"500000198","ENTERPRISE",44727,3268515,3,2023,9,20-OCT-23,20-OCT-23,23-OCT-23,1589230.43,0,0,0,1589230.43,144475.49,0,48435.93,500.43,0,500.43,47935.5,144475.49,47935.5,96539.99,0,10749.98
"500000198","ENTERPRISE",44727,3489912,3,2023,10,13-JUN-24,13-JUN-24,21-NOV-23,2060281.56,0,0,0,2060281.56,187298.32,0,47987.5,0,500.18,500.18,47487.32,187298.32,47487.32,139811,0,11286.17
"500000198","ENTERPRISE",44727,3342902,3,2023,11,20-DEC-23,31-JAN-24,21-DEC-23,1872436.31,0,0,0,1872436.31,170221.48,0,53217.65,0,501.17,501.17,52716.48,170221.48,52716.48,117505,0,13435.24
"500000198","ENTERPRISE",44727,3335871,3,2023,12,22-JAN-24,22-JAN-24,22-JAN-24,11820295.13,0,0,0,11820295.13,1074572.28,0,46546.67,0,500.37,500.37,46046.3,1074572.28,46046.3,1028525.98,0,33549.42
"500000205","ENTERPRISE",27446,3033457,3,2023,1,21-FEB-23,23-FEB-23,21-FEB-23,5233715.5,1695504.34,0,1695504.34,3538211.16,321655.56,0,164790.3,0,0,0,164790.3,321655.56,164790.3,156865.26,0,0
"500000205","ENTERPRISE",27446,3064474,3,2023,2,21-MAR-23,24-MAR-23,21-MAR-23,4971863.92,1723677.68,0,1723677.68,3248186.24,295289.66,0,180779.28,0,0,0,180779.28,295289.66,180779.28,114510.38,0,0
"500000205","ENTERPRISE",27446,3093460,3,2023,3,21-APR-23,25-APR-23,21-APR-23,5899218.46,2151347.72,0,2151347.72,3747870.74,340715.52,0,191238.09,0,0,0,191238.09,340715.52,191238.09,149477.43,0,0
"500000205","ENTERPRISE",27446,3130378,3,2023,4,19-MAY-23,31-MAY-23,22-MAY-23,5404885.93,1755084.18,0,1755084.18,3649801.75,331800.16,0,171383.21,0,0,0,171383.21,331800.16,171383.21,160416.95,0,58.9
"500000205","ENTERPRISE",27446,3158735,3,2023,5,26-JUN-23,27-JUN-23,21-JUN-23,5514938.85,1887578.69,0,1887578.69,3627360.16,329760.01,0,209116.09,0,0,0,209116.09,329760.01,209116.09,120643.92,0,25
"500000205","ENTERPRISE",27446,3189042,3,2023,6,28-JUL-23,28-JUL-23,21-JUL-23,5173724.62,1694761.55,0,1694761.55,3478963.07,316269.37,0,153852.22,0,0,0,153852.22,316269.37,153852.22,162417.15,0,0
"500000205","ENTERPRISE",27446,3212383,3,2023,7,21-AUG-23,23-AUG-23,21-AUG-23,4614276.94,1806649.41,0,1806649.41,2807627.53,255238.87,0,176424.83,0,0,0,176424.83,255238.87,176424.83,78814.04,0,0
"500000205","ENTERPRISE",27446,3242855,3,2023,8,19-SEP-23,25-SEP-23,21-SEP-23,5513529.56,2043976.7,0,2043976.7,3469552.86,315413.9,0,214683.18,0,0,0,214683.18,315413.9,214683.18,100730.72,0,0
"500000205","ENTERPRISE",27446,3270461,3,2023,9,23-OCT-23,23-OCT-23,23-OCT-23,4913412.4,1531610.21,0,1531610.21,3381802.19,307436.56,0,183942.23,0,0,0,183942.23,307436.56,183942.23,123494.33,0,53.2
"500000205","ENTERPRISE",27446,3300941,3,2023,10,21-NOV-23,24-NOV-23,21-NOV-23,5222667.26,1842810.96,0,1842810.96,3379856.3,307259.66,0,191831.57,0,0,0,191831.57,307259.66,191831.57,115428.09,0,377.53
"500000205","ENTERPRISE",27446,3323227,3,2023,11,20-DEC-23,27-DEC-23,21-DEC-23,5339419.53,1852174.17,0,1852174.17,3487245.36,317022.31,0,158887.25,0,0,0,158887.25,317022.31,158887.25,158135.06,0,0
"500000205","ENTERPRISE",27446,3341352,3,2023,12,30-JAN-24,30-JAN-24,22-JAN-24,5802408.34,1857255.23,0,1857255.23,3945153.11,358650.28,0,216100.64,0,0,0,216100.64,358650.28,216100.64,142549.64,0,0
"500000214","ENTERPRISE",37803,3087044,3,2023,2,17-APR-23,17-APR-23,21-MAR-23,79884378.25,0,0,0,79884378.25,7262216.2,0,3011115.54,0,0,0,3011115.54,7262216.2,3011115.54,4251100.66,0,624440.57
"500000214","ENTERPRISE",37803,3125900,3,2023,4,25-MAY-23,26-MAY-23,22-MAY-23,92155281.68,0,0,0,92155281.68,8377752.88,0,4066252.5,0,0,0,4066252.5,8377752.88,4066252.5,4311500.38,0,480808.09
"500000214","ENTERPRISE",37803,3172547,3,2023,5,21-JUN-23,10-JUL-23,21-JUN-23,88849707.61,0,0,0,88849707.61,8077246.15,0,7531946.68,0,0,0,7531946.68,8077246.15,7531946.68,545299.47,0,474080.86
"500000214","ENTERPRISE",37803,3185258,3,2023,6,17-JUL-23,25-JUL-23,21-JUL-23,91109597.57,0,0,0,91109597.57,8282690.69,0,4670036.04,0,0,0,4670036.04,8282690.69,4670036.04,3612654.65,0,279168.07
"500000214","ENTERPRISE",37803,3324530,3,2023,11,20-DEC-23,03-JAN-24,21-DEC-23,82720999.4,0,0,0,82720999.4,7520090.85,0,4196906.59,0,0,0,4196906.59,7520090.85,4196906.59,3323184.26,0,276042.47
"500000214","ENTERPRISE",37803,3364435,3,2023,12,24-JAN-24,23-FEB-24,22-JAN-24,87802886.08,0,0,0,87802886.08,7982080.55,0,6124676.56,0,0,0,6124676.56,7982080.55,6124676.56,1857403.99,0,275858.09
"500000223","ENTERPRISE",254958,3032268,3,2023,1,21-FEB-23,21-FEB-23,21-FEB-23,1407818.31,8645.42,276411.44,285056.86,1122761.45,102069.22,0,55194.28,338.95,0,338.95,54855.33,102069.22,54855.33,47213.89,0,0
"500000223","ENTERPRISE",254958,3061573,3,2023,2,21-MAR-23,22-MAR-23,21-MAR-23,1431689.67,6957.8,34753.97,41711.77,1389977.9,126361.63,0,21953.97,106.69,0,106.69,21847.28,126361.63,21847.28,104514.35,0,0
"500000223","ENTERPRISE",254958,3096237,3,2023,3,27-APR-23,27-APR-23,21-APR-23,1476037.66,5152.85,15718.21,20871.06,1455166.6,132287.87,0,53433.99,186.54,0,186.54,53247.45,132287.87,53247.45,79040.42,0,0
"500000223","ENTERPRISE",254958,3121293,3,2023,4,23-MAY-23,23-MAY-23,22-MAY-23,1660896.22,7982.8,71605.96,79588.76,1581307.46,143755.22,0,56997.44,273.95,0,273.95,56723.49,143755.22,56723.49,87031.73,0,0
"500000223","ENTERPRISE",254958,3153477,3,2023,5,21-JUN-23,22-JUN-23,21-JUN-23,1560415.06,7982.8,56992.08,64974.88,1495440.18,135949.11,0,39713.84,203.17,0,203.17,39510.67,135949.11,39510.67,96438.44,0,0
"500000223","ENTERPRISE",254958,3185724,3,2023,6,25-JUL-23,25-JUL-23,21-JUL-23,1366090.2,8125.92,39.65,8165.57,1357924.63,123447.69,0,57712.21,343.29,0,343.29,57368.92,123447.69,57368.92,66078.77,0,0
"500000223","ENTERPRISE",254958,3211047,3,2023,7,21-AUG-23,22-AUG-23,21-AUG-23,1538604.14,0,27071.71,27071.71,1511532.43,137412.04,0,30877.78,0,0,0,30877.78,137412.04,30877.78,106534.26,0,0
"500000223","ENTERPRISE",254958,3242487,3,2023,8,25-SEP-23,25-SEP-23,21-SEP-23,1518847.1,0,42168.98,42168.98,1476678.12,134243.47,0,47709.91,0,0,0,47709.91,134243.47,47709.91,86533.56,0,0
"500000223","ENTERPRISE",254958,3273452,3,2023,9,24-OCT-23,25-OCT-23,23-OCT-23,1529353.69,24601.79,113719.56,138321.35,1391032.34,126457.49,0,65601.36,1055.29,0,1055.29,64546.07,126457.49,64546.07,61911.42,0,0
"500000223","ENTERPRISE",254958,3318326,3,2023,10,21-NOV-23,14-DEC-23,21-NOV-23,1644654.23,0,84603.54,84603.54,1560050.69,141822.79,0,58051.73,0,0,0,58051.73,141822.79,58051.73,83771.06,0,0
"500000223","ENTERPRISE",254958,3326049,3,2023,11,28-DEC-23,05-JAN-24,21-DEC-23,1699583.78,0,73178.36,73178.36,1626405.42,147855.04,0,73988.2,0,0,0,73988.2,147855.04,73988.2,73866.84,0,0
"500000223","ENTERPRISE",254958,3360145,3,2023,12,21-JAN-24,20-FEB-24,22-JAN-24,1779354.3,8700.77,47610.02,56310.79,1723043.51,156640.32,0,41421.42,202.54,0,202.54,41218.88,156640.32,41218.88,115421.44,0,0
"500000241","ENTERPRISE",22058,3549257,3,2023,1,20-AUG-24,20-AUG-24,21-FEB-23,11198639.79,0,11198639.79,11198639.79,0,0,0,289931.01,0,0,0,289931.01,0,289931.01,0,289931.01,0
"500000241","ENTERPRISE",22058,3361643,3,2023,2,03-MAR-23,21-FEB-24,21-MAR-23,11570156.51,0,11570156.51,11570156.51,0,0,0,615485.98,0,0,0,615485.98,0,615485.98,0,615485.98,0
"500000241","ENTERPRISE",22058,3361666,3,2023,3,01-APR-23,21-FEB-24,21-APR-23,10978433.73,0,10978433.73,10978433.73,0,0,0,337857.97,0,0,0,337857.97,0,337857.97,0,337857.97,0
"500000241","ENTERPRISE",22058,3235575,3,2023,4,04-MAY-23,18-SEP-23,22-MAY-23,11589978.42,0,11589978.42,11589978.42,0,0,0,208606.79,0,0,0,208606.79,0,208606.79,0,208606.79,0
"500000241","ENTERPRISE",22058,3554332,3,2023,5,12-JUN-23,28-AUG-24,21-JUN-23,12080879.93,0,12080879.93,12080879.93,0,0,0,485863.91,0,0,0,485863.91,0,485863.91,0,485863.91,0
"500000241","ENTERPRISE",22058,3547773,3,2023,6,19-AUG-24,19-AUG-24,21-JUL-23,11699283,0,11699283,11699283,0,0,0,337520.63,0,0,0,337520.63,0,337520.63,0,337520.63,0
"500000241","ENTERPRISE",22058,3573682,3,2023,7,07-AUG-23,17-SEP-24,21-AUG-23,11189661.36,0,11189661.36,11189661.36,0,0,0,773882.24,0,0,0,773882.24,0,773882.24,0,773882.24,0
"500000241","ENTERPRISE",22058,3320643,3,2023,8,19-DEC-23,19-DEC-23,21-SEP-23,12019375.96,0,12019375.96,12019375.96,0,0,0,166305.13,0,0,0,166305.13,0,166305.13,0,166305.13,0
"500000241","ENTERPRISE",22058,3320673,3,2023,9,19-DEC-23,19-DEC-23,23-OCT-23,11828818.33,0,11828818.33,11828818.33,0,0,0,284650.56,0,0,0,284650.56,0,284650.56,0,284650.56,0
"500000241","ENTERPRISE",22058,3547812,3,2023,10,19-AUG-24,19-AUG-24,21-NOV-23,12178011.66,0,12178011.66,12178011.66,0,0,0,305228.02,0,0,0,305228.02,0,305228.02,0,305228.02,0
"500000241","ENTERPRISE",22058,3549245,3,2023,11,20-AUG-24,20-AUG-24,21-DEC-23,11476239.78,0,11476239.78,11476239.78,0,0,0,403970.03,0,0,0,403970.03,0,403970.03,0,403970.03,0
"500000241","ENTERPRISE",22058,3547781,3,2023,12,19-AUG-24,19-AUG-24,22-JAN-24,11729173.59,0,11729173.59,11729173.59,0,0,0,243225.33,0,0,0,243225.33,0,243225.33,0,243225.33,0
"500000269","ENTERPRISE",30808,3559260,3,2023,6,21-JUL-23,02-SEP-24,21-JUL-23,14923242.9,0,918477.73,918477.73,14004765.17,1273160.47,0,235521.27,0,0,0,235521.27,1273160.47,235521.27,1037639.2,0,0
"500000269","ENTERPRISE",30808,3541401,3,2023,7,21-AUG-23,12-AUG-24,21-AUG-23,9673394.25,0,427351.6,427351.6,9246042.65,840549.33,0,214626.79,0,0,0,214626.79,840549.33,214626.79,625922.54,0,0
"500000269","ENTERPRISE",30808,3559226,3,2023,8,21-SEP-23,02-SEP-24,21-SEP-23,9329478.7,0,18964.76,18964.76,9310513.94,846410.36,0,229300.33,0,0,0,229300.33,846410.36,229300.33,617110.03,0,0
"500000269","ENTERPRISE",30808,3536105,3,2023,9,23-OCT-23,06-AUG-24,23-OCT-23,18824396.31,0,25951.52,25951.52,18798444.79,1708949.53,0,547441.67,0,0,0,547441.67,1708949.53,547441.67,1161507.86,0,0
"500000269","ENTERPRISE",30808,3536066,3,2023,10,22-NOV-23,06-AUG-24,21-NOV-23,14423421.67,0,1384437.65,1384437.65,13038984.02,1185362.18,0,561675.73,0,0,0,561675.73,1185362.18,561675.73,623686.45,0,0
"500000269","ENTERPRISE",30808,3533441,3,2023,11,21-DEC-23,02-AUG-24,21-DEC-23,13823863.32,0,7527.28,7527.28,13816336.04,1256030.55,0,306844.34,0,0,0,306844.34,1256030.55,306844.34,949186.21,0,0
"500000278","ENTERPRISE",24706,3031780,3,2023,1,21-FEB-23,21-FEB-23,21-FEB-23,10206039.36,0,0,0,10206039.36,927821.76,0,769340.77,0,0,0,769340.77,927821.76,769340.77,158480.99,0,0
"500000278","ENTERPRISE",24706,3062274,3,2023,2,22-MAR-23,22-MAR-23,21-MAR-23,11801434.37,0,0,0,11801434.37,1072857.67,0,748227.44,0,0,0,748227.44,1072857.67,748227.44,324630.23,0,0
"500000278","ENTERPRISE",24706,3093706,3,2023,3,24-APR-23,25-APR-23,21-APR-23,10374967.35,0,0,0,10374967.35,943178.85,0,1216569.22,0,0,0,1216569.22,943178.85,1216569.22,0,273390.37,0
"500000296","ENTERPRISE",28336,3034002,3,2023,1,20-FEB-23,25-FEB-23,21-FEB-23,86958669.84,0,58343.8,58343.8,86900326.04,7900029.64,0,1081144.7,0,0,0,1081144.7,7900029.64,1081144.7,6818884.94,0,0
"500000296","ENTERPRISE",28336,3061983,3,2023,2,22-MAR-23,22-MAR-23,21-MAR-23,133286072.91,26681.95,140934.25,167616.2,133118456.71,12101677.88,9162380.98,9318808.62,0,0,0,9318808.62,21264058.86,9318808.62,11945250.24,0,0
"500000296","ENTERPRISE",28336,3090951,3,2023,3,20-APR-23,21-APR-23,21-APR-23,89123533.07,0,286250,286250,88837283.07,8076116.64,8758994.99,10370109.48,0,0,0,10370109.48,16835111.63,10370109.48,6465002.15,0,0
"500000296","ENTERPRISE",28336,3124190,3,2023,4,18-MAY-23,24-MAY-23,22-MAY-23,106416486.55,8419.68,118232,126651.68,106289834.87,9662712.26,7179089.72,7818788.75,0,0,0,7818788.75,16841801.98,7818788.75,9023013.23,0,0
"500000296","ENTERPRISE",28336,3150940,3,2023,5,15-JUN-23,20-JUN-23,21-JUN-23,85263751.44,30761.14,618619.14,649380.28,84614371.16,7692215.56,9500229.44,9949139.1,0,0,0,9949139.1,17192445,9949139.1,7243305.9,0,0
